"","form_id","X2_Team_Member_1","X3_Team_Member_2","X4_Team_Member_3","X5_Team_Member_4","X9_Date_of_survey","HabitatBranch","X7_Cell_ID","X8_Transect_ID","Segment_ID","New_segment","Time","Lat_segment","Long_segment","accuracy_21_Location","X23_Weather_Condition","X25_Landcover_100m","X26_Terrain","X29_Short_Grass_less_","X30_Tall_Grass_less_t","X31_Shrub_less_than_2","X32_Tree_more_than_2m","X33_Agriculture","X34_3_Dominant_Plants","X35_Name_of_species_i","X38_Spinytailed_Lizar","Human","Livestock","Machinery","Dog","No_active_disturbance","Farm_hut","Powerline","Settlement","Water_source","Fence","Industrial_uses","Road","No_infrastructure","Soil","Sand","Gravel","Rocky","Flat","Sloping","Undulating","Scrubland","Grassland","Woodland","Fallow","Agriculture","Agriculture_active","Agriculture_inactive","X65_Point_Count_List_"
"420","3184f18d-56af-4711-a952-0bfedf99b2da","Sourav","Dev","","",2021-02-23,"2e17a9d4-e86a-42c8-989d-2ec0e503661b","BK240","B",3,9,08:13:00,27.9431,73.10204,NA,"Sunny","Agriculture, Grassland","Flat","20-40","20-40","0","1-10","0","Sewan/ Lasiurus sindicus, Burhia Rattlepod/ ChughCrotalaria burhia, Khejri/ Prosopis cineraria","","Absent",1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,"Only Focal Species recorded"
"421","3184f18d-56af-4711-a952-0bfedf99b2da","Sourav","Dev","","",2021-02-23,"8e111b82-aead-4f72-955a-494e8a507c8f","BK240","B",4,10,08:20:00,27.9431,73.1092,NA,"Sunny","Agriculture","Flat","1-10","1-10","1-10","1-10","60-100","Chana / Bengal Gram / Cicer arietinum, Mustard / Brassica nigra / Sarso, Sewan/ Lasiurus sindicus","","Absent",1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"Only Focal Species recorded"
"422","bf7729b0-80d1-11eb-8b16-63caf5e3af41","Indranil","Ayan","Abhinab","Manisha",2021-02-23,"02794990-80d3-11eb-8b16-63caf5e3af41","BK240","C",1,11,16:46:00,27.94239,72.05518,NA,"Sunny","Woodland","Flat","1-10","0","1-10","40-60","0","Ker/ Capparis decidua, Prosopis juliflora","","Preset",1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"All Birds recorded"
"423","bf7729b0-80d1-11eb-8b16-63caf5e3af41","Indranil","Ayan","Abhinab","Manisha",2021-02-23,"75888c70-80d3-11eb-8b16-63caf5e3af41","BK240","C",2,12,17:08:00,27.9387,72.03858,NA,"Sunny","Scrubland","Flat","1-10","0","1-10","40-60","0","Ber/ Ziziphus jujube, Ker/ Capparis decidua, Prosopis juliflora","","Preset",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"424","bf7729b0-80d1-11eb-8b16-63caf5e3af41","Indranil","Ayan","Abhinab","Manisha",2021-02-23,"217b1a70-80d4-11eb-8b16-63caf5e3af41","BK240","C",3,13,17:35:00,27.94945,73.03792,NA,"Sunny","Scrubland","Flat","1-10","0","20-40","1-10","0","Ber/ Ziziphus jujube, Bhui/ Aerva pseudotomentosa, Prosopis juliflora","","Preset",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"425","bf7729b0-80d1-11eb-8b16-63caf5e3af41","Indranil","Ayan","Abhinab","Manisha",2021-02-23,"cfc18380-80d4-11eb-8b16-63caf5e3af41","BK240","C",4,14,17:57:00,27.94381,73.01981,NA,"Sunny","Scrubland","Flat","0","0","20-40","1-10","0","Bhui/ Aerva pseudotomentosa, Prosopis juliflora","","Preset",1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"426","bf7729b0-80d1-11eb-8b16-63caf5e3af41","Indranil","Ayan","Abhinab","Manisha",2021-02-23,"23df05a0-80d5-11eb-8b16-63caf5e3af41","BK240","C",5,15,18:23:00,27.91517,73.02789,NA,"Sunny","Scrubland","Flat","0","0","1-10","0","0","Ber/ Ziziphus jujube, Son Mukhi/ Cassia angustifolia, Kheemp/ Leptadenia pyrotechnica","","Preset",0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"427","51a6b292-459b-433b-908c-95b2f57a5b15","Varun","Rishita","Namrata","Aradeen",2021-02-17,"9522a5a5-872e-4ca2-95dc-fc3e93e13679","BK241","A",1,1,08:14:38,28.275639,72.873185,4,"Sunny","Agriculture, Barren/Fallow","Sloping","1-10","0","1-10","0","1-10","Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa, Phog/ Calligonum polygonoides","","Absent",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,"All Birds recorded"
"428","51a6b292-459b-433b-908c-95b2f57a5b15","Varun","Rishita","Namrata","Aradeen",2021-02-17,"41f045fc-114c-4e70-ae3a-ac290ba6e415","BK241","A",2,2,08:39:35,28.281596,72.886186,4,"Sunny","Barren/Fallow, Scrubland","Undulating","10-20","0","1-10","1-10","0","Kheemp/ Leptadenia pyrotechnica, Bordi/  Jhar Beri/ Ziziphus nummularia, crownflower/  giant milkweed/ AakCalotrpis procera","","Absent",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,"All Birds recorded"
"429","51a6b292-459b-433b-908c-95b2f57a5b15","Varun","Rishita","Namrata","Aradeen",2021-02-17,"b3591e06-768b-4746-b0f2-5abd7844ee46","BK241","A",3,3,09:24:36,28.274383,72.914091,4,"Sunny","Barren/Fallow, Scrubland","Flat","1-10","0","1-10","0","0","Kheemp/ Leptadenia pyrotechnica, Pher/ Dipterygium glaucum, Phog/ Calligonum polygonoides","","Absent",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,"All Birds recorded"
"430","51a6b292-459b-433b-908c-95b2f57a5b15","Varun","Rishita","Namrata","Aradeen",2021-02-17,"723e7379-bd2e-44bf-a152-a471f3fb2247","BK241","A",4,4,09:46:59,28.257215,72.915793,4,"Sunny","Barren/Fallow, Scrubland, Grassland","Flat","20-40","0","10-20","0","0","desert grass/ MuratPanicum turgidum, Kheemp/ Leptadenia pyrotechnica, Phog/ Calligonum polygonoides","","Absent",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,"All Birds recorded"
"431","51a6b292-459b-433b-908c-95b2f57a5b15","Varun","Rishita","Namrata","Aradeen",2021-02-17,"5ff4ddbe-489c-4b64-aa94-30b40f158121","BK241","A",5,5,10:14:51,28.247343,72.928548,5,"Sunny","Scrubland, Barren/Fallow","Sloping","1-10","0","10-20","0","0","Kheemp/ Leptadenia pyrotechnica, Phog/ Calligonum polygonoides, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,"All Birds recorded"
"432","51a6b292-459b-433b-908c-95b2f57a5b15","Varun","Rishita","Namrata","Aradeen",2021-02-17,"4cb465ce-1903-4151-8ec2-4222debf0da2","BK241","A",6,6,10:35:08,28.230717,72.933477,4,"Sunny","Barren/Fallow","Flat","0","0","20-40","0","0","Kheemp/ Leptadenia pyrotechnica, Phog/ Calligonum polygonoides, Pher/ Dipterygium glaucum","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"All Birds recorded"
"433","2152cc7b-28b9-47e5-9fb9-e8f1196da242","Varun","Rishita","Namrata","Aradeen",2021-02-17,"4affcc7d-faff-4747-bd91-69fdcfd44524","BK241","B",7,7,11:09:02,28.233089,72.953136,4,"Sunny","Barren/Fallow","Flat","0","0","20-40","1-10","0","Pher/ Dipterygium glaucum, Kheemp/ Leptadenia pyrotechnica, kapok bush/ Aerva javanica","","Absent",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"All Birds recorded"
"434","2152cc7b-28b9-47e5-9fb9-e8f1196da242","Varun","Rishita","Namrata","Aradeen",2021-02-17,"63142325-ffb1-4b02-9d7c-9cb6f5258e41","BK241","B",8,8,11:22:38,28.251689,72.952953,4,"Sunny","Barren/Fallow, Scrubland","Sloping","1-10","1-10","10-20","0","0","Kheemp/ Leptadenia pyrotechnica, Pher/ Dipterygium glaucum, desert grass/ MuratPanicum turgidum","","Absent",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,"All Birds recorded"
"435","5ba05752-0e09-42e5-9130-d7d354f8ea77","Ayan","Channu","Chanakya","",2021-02-17,"f86f11e7-adbd-45b7-920c-c2c44648ee06","BK248","A",1,1,16:38:00,27.95153,73.19836,NA,"Sunny","Scrubland","Flat","1-10","0","20-40","1-10","0","Burhia Rattlepod/ ChughCrotalaria burhia, Khejri/ Prosopis cineraria, Prosopis juliflora","","Absent",1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"436","5ba05752-0e09-42e5-9130-d7d354f8ea77","Ayan","Channu","Chanakya","",2021-02-17,"b6b7cc89-8666-4e6e-a48d-5053b2ae9a18","BK248","A",2,2,17:04:00,27.93961,73.21352,NA,"Sunny","Agriculture, Scrubland","Flat","1-10","0","10-20","1-10","0","Son Mukhi/ Cassia angustifolia, Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria","","Absent",1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,"All Birds recorded"
"437","5ba05752-0e09-42e5-9130-d7d354f8ea77","Ayan","Channu","Chanakya","",2021-02-17,"ffafd54d-9597-4332-a831-2823d4aa30e3","BK248","A",3,3,17:30:00,27.92101,73.22908,NA,"Sunny","Agriculture","Flat","1-10","0","1-10","1-10","0","Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria, crownflower/  giant milkweed/ AakCalotrpis procera","","Absent",1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,"All Birds recorded"
"438","5ba05752-0e09-42e5-9130-d7d354f8ea77","Ayan","Channu","Chanakya","",2021-02-17,"5e70626e-08ac-4333-b786-639e11f7cfba","BK248","A",4,4,18:09:00,27.92101,73.23458,NA,"Sunny","Agriculture","Flat","1-10","0","1-10","1-10","40-60","Rohida/ Tecomella undulata, Khejri/ Prosopis cineraria, crownflower/  giant milkweed/ AakCalotrpis procera","","Absent",1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"All Birds recorded"
"439","6924d12d-fefd-40fc-b3e8-55099053cc57","Vikas","Sharawan","","",2021-02-17,"bc4aa23b-4970-4ed2-9359-a31d535000bf","BK248","B",1,5,12:46:24,27.92268,73.16479,NA,"Sunny","Agriculture","Flat","1-10","0","1-10","1-10","20-40","Mustard / Brassica nigra / Sarso, crownflower/  giant milkweed/ AakCalotrpis procera, Bordi/  Jhar Beri/ Ziziphus nummularia","","Absent",1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"All Birds recorded"
"440","6924d12d-fefd-40fc-b3e8-55099053cc57","Vikas","Sharawan","","",2021-02-17,"779a35a0-8372-4f1f-b9eb-70e5a98c917c","BK248","B",2,6,12:50:11,27.9077,73.17332,NA,"Sunny","Agriculture","Flat","1-10","0","1-10","1-10","20-40","Mustard / Brassica nigra / Sarso, Khejri/ Prosopis cineraria, Bordi/  Jhar Beri/ Ziziphus nummularia","","Absent",1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"All Birds recorded"
"441","6924d12d-fefd-40fc-b3e8-55099053cc57","Vikas","Sharawan","","",2021-02-17,"eae46c98-03d6-4a99-8d94-2be7d8998b25","BK248","B",3,7,12:53:17,27.89792,73.18412,NA,"Sunny","Agriculture","Flat","1-10","0","1-10","1-10","10-20","Mustard / Brassica nigra / Sarso, Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria","","Absent",1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"All Birds recorded"
"442","08cbfebc-9df4-4dca-b49e-1f16e5f4b7ef","Ayan","Channo","","",2021-02-19,"211f0d43-ef1e-4a85-bd02-ed98a138a4b1","BK249","A",1,1,08:56:00,28.45893,73.76089,NA,"Sunny","Scrubland","Flat","0","0","1-10","1-10","0","Ber/ Ziziphus jujube, Burhia Rattlepod/ ChughCrotalaria burhia, Arabian Primrose/ Ram BuiArnebia hispidissima","","Absent",1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"443","08cbfebc-9df4-4dca-b49e-1f16e5f4b7ef","Ayan","Channo","","",2021-02-19,"19b22817-fe67-4a7f-89ee-d6db525af5f0","BK249","A",2,2,09:17:00,28.4491,73.77716,NA,"Sunny","Agriculture","Flat","0","0","1-10","1-10","0","Khejri/ Prosopis cineraria","","Absent",1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,"All Birds recorded"
"444","08cbfebc-9df4-4dca-b49e-1f16e5f4b7ef","Ayan","Channo","","",2021-02-19,"ff3a981f-8508-41f8-966b-2a03f8452e99","BK249","A",3,3,09:58:00,28.4336,73.77891,NA,"Sunny","Scrubland","Undulating","1-10","0","1-10","1-10","0","Burhia Rattlepod/ ChughCrotalaria burhia, Khejri/ Prosopis cineraria","","Absent",0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"445","08cbfebc-9df4-4dca-b49e-1f16e5f4b7ef","Ayan","Channo","","",2021-02-19,"e038874d-cf56-40e9-8f9f-542b8ead0184","BK249","A",4,4,10:36:00,28.42459,73.77083,NA,"Sunny","Scrubland","Flat","0","0","40-60","1-10","0","Son Mukhi/ Cassia angustifolia, Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria","","Absent",1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"446","08cbfebc-9df4-4dca-b49e-1f16e5f4b7ef","Ayan","Channo","","",2021-02-19,"7e54e428-9f24-4461-bdc5-368f950ae506","BK249","A",5,5,11:01:00,28,42982,NA,"Sunny","Scrubland","Flat","0","0","10-20","1-10","0","Ber/ Ziziphus jujube, Khejri/ Prosopis cineraria","","Absent",0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"447","08cbfebc-9df4-4dca-b49e-1f16e5f4b7ef","Ayan","Channo","","",2021-02-19,"87629f4f-0f61-46b4-a1f7-5a0bbaba6f86","BK249","A",6,6,11:28:00,28.433,73.73237,NA,"Sunny","Scrubland","Flat","0","0","1-10","10-20","0","Burhia Rattlepod/ ChughCrotalaria burhia, Khejri/ Prosopis cineraria","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"448","08cbfebc-9df4-4dca-b49e-1f16e5f4b7ef","Ayan","Channo","","",2021-02-19,"869d452a-753d-4e5c-92e5-eb14439e3b54","BK249","A",7,7,12:03:00,28.4407,73,NA,"Sunny","Scrubland","Flat","0","0","40-60","1-10","0","Burhia Rattlepod/ ChughCrotalaria burhia, Khejri/ Prosopis cineraria","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"449","08cbfebc-9df4-4dca-b49e-1f16e5f4b7ef","Ayan","Channo","","",2021-02-19,"62c25147-3c79-4e6e-b810-365db0767779","BK249","A",8,8,12:24:00,28.44545,73.70341,NA,"Sunny","Scrubland","Flat","0","0","20-40","1-10","0","Khejri/ Prosopis cineraria, Kheemp/ Leptadenia pyrotechnica, Son Mukhi/ Cassia angustifolia","","Absent",1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"450","a7012d80-831b-11eb-bf5c-7bfa4447b64b","Sutirtha","Pushkar","Vishnu","",2021-02-25,"7fa19170-831c-11eb-bf5c-7bfa4447b64b","BK250","A",1,1,16:32:00,28.72716,73.35633,NA,"Sunny","Scrubland","Undulating","1-10","0","20-40","0","0","Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"451","a7012d80-831b-11eb-bf5c-7bfa4447b64b","Sutirtha","Pushkar","Vishnu","",2021-02-25,"d25cc470-831c-11eb-bf5c-7bfa4447b64b","BK250","A",2,2,16:50:00,28.71117,73.36472,NA,"Sunny","Scrubland","Flat","20-40","0","20-40","1-10","0","Kheemp/ Leptadenia pyrotechnica, Phog/ Calligonum polygonoides, Khejri/ Prosopis cineraria","","Absent",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"452","a7012d80-831b-11eb-bf5c-7bfa4447b64b","Sutirtha","Pushkar","Vishnu","",2021-02-25,"41838280-831d-11eb-bf5c-7bfa4447b64b","BK250","A",3,3,17:10:00,28.70519,73.36472,NA,"Sunny","Scrubland","Flat","60-100","0","10-20","0","0","Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Phog/ Calligonum polygonoides, Indian jujube/  Indian plum/ BerZiziphus mauritiana","","Absent",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"453","a7012d80-831b-11eb-bf5c-7bfa4447b64b","Sutirtha","Pushkar","Vishnu","",2021-02-25,"79424ad0-831d-11eb-bf5c-7bfa4447b64b","BK250","A",4,4,17:35:00,28.71287,73.39283,NA,"Sunny","Scrubland","Flat","40-60","0","10-20","0","0","Phog/ Calligonum polygonoides, Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Khejri/ Prosopis cineraria","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"454","a7012d80-831b-11eb-bf5c-7bfa4447b64b","Sutirtha","Pushkar","Vishnu","",2021-02-25,"b69c29f0-831d-11eb-bf5c-7bfa4447b64b","BK250","A",5,5,18:05:00,28.68866,73.36316,NA,"Sunny","Scrubland","Sloping","20-40","0","40-60","0","0","Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"All Birds recorded"
"455","a7012d80-831b-11eb-bf5c-7bfa4447b64b","Sutirtha","Pushkar","Vishnu","",2021-02-25,"fb96b3e0-831d-11eb-bf5c-7bfa4447b64b","BK250","A",6,6,18:15:00,28.67695,73.37011,NA,"Sunny","Scrubland","Undulating","20-40","0","20-40","0","0","Kheemp/ Leptadenia pyrotechnica, Phog/ Calligonum polygonoides, Sind Crowfoot Grass/ GhantiaDactylocrenium scindium","","Absent",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"456","a7012d80-831b-11eb-bf5c-7bfa4447b64b","Sutirtha","Pushkar","Vishnu","",2021-02-25,"923d23b0-831e-11eb-bf5c-7bfa4447b64b","BK250","A",7,7,18:26:00,28.67406,73.39073,NA,"Sunny","Scrubland","Undulating","10-20","0","40-60","0","0","Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"457","7323a584-a343-475b-a343-de74806e6437","Pushkar","Manisha","Abhinav","Ganesh",2021-02-19,"b5efa1b6-82cc-45a4-824d-1046fc35ccf0","BK252","A",1,1,16:05:00,28.41222,73.76642,NA,"Sunny","Barren/Fallow, Agriculture, Woodland","Undulating","0","0","1-10","10-20","0","Khejri/ Prosopis cineraria, Bordi/  Jhar Beri/ Ziziphus nummularia, Prosopis juliflora","","Absent",1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,"Only Focal Species recorded"
"458","7323a584-a343-475b-a343-de74806e6437","Pushkar","Manisha","Abhinav","Ganesh",2021-02-19,"f4d2152c-b7a4-4365-a284-1ca573b2884a","BK252","A",2,2,16:30:00,28.39503,73.7659,NA,"Sunny","Barren/Fallow, Agriculture, Woodland","Undulating","1-10","0","1-10","10-20","0","Bhui/ Aerva pseudotomentosa, Burhia Rattlepod/ ChughCrotalaria burhia, Khejri/ Prosopis cineraria","","Absent",1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,"Only Focal Species recorded"
"459","7323a584-a343-475b-a343-de74806e6437","Pushkar","Manisha","Abhinav","Ganesh",2021-02-19,"f078b9a0-ec33-4c81-bcd2-b9308291c252","BK252","A",3,3,17:03:00,28.3389,73.265,NA,"Sunny","Barren/Fallow, Agriculture","Undulating","1-10","0","1-10","1-10","0","Kheemp/ Leptadenia pyrotechnica, Burhia Rattlepod/ ChughCrotalaria burhia, Phog/ Calligonum polygonoides","","Absent",1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,"Only Focal Species recorded"
"460","7323a584-a343-475b-a343-de74806e6437","Pushkar","Manisha","Abhinav","Ganesh",2021-02-19,"b1ec92b7-4cc7-4643-bc1c-0f9b44e82c44","BK252","A",4,4,17:41:00,28.36353,73.74565,NA,"Sunny","Barren/Fallow","Undulating","0","0","1-10","1-10","0","Burhia Rattlepod/ ChughCrotalaria burhia, Khejri/ Prosopis cineraria, Phog/ Calligonum polygonoides","","Absent",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"Only Focal Species recorded"
"461","7323a584-a343-475b-a343-de74806e6437","Pushkar","Manisha","Abhinav","Ganesh",2021-02-19,"bc634a65-a7b2-43bf-aeaa-e930616f27e5","BK252","A",5,5,17:58:00,28.35223,73.74156,NA,"Sunny","Barren/Fallow, Woodland","Undulating","1-10","0","10-20","10-20","0","Son Mukhi/ Cassia angustifolia, Khejri/ Prosopis cineraria","","Absent",1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,"Only Focal Species recorded"
"462","96d9baa1-c05e-4b2b-96c1-e9ef8dae22c0","Pushkar","Monika","","",2021-02-19,"400d2c00-30d6-4b88-abd9-cc302c79a6e8","BK252","B",1,6,18:16:00,28.33725,73.75541,NA,"Sunny","Barren/Fallow, Scrubland","Undulating","0","0","1-10","1-10","0","Khejri/ Prosopis cineraria, Ber/ Ziziphus jujube, Kheemp/ Leptadenia pyrotechnica","","Absent",1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,"All Birds recorded"
"463","96d9baa1-c05e-4b2b-96c1-e9ef8dae22c0","Pushkar","Monika","","",2021-02-19,"eae16f38-bccf-4a81-821c-dcee20f929d4","BK252","B",2,7,18:39:00,28.32591,73.75148,NA,"Sunny","Barren/Fallow, Scrubland","Undulating","1-10","0","1-10","0","0","Bhui/ Aerva pseudotomentosa, Burhia Rattlepod/ ChughCrotalaria burhia","Buja","Absent",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,"All Birds recorded"
"464","8e2d9b4c-81ec-46e2-9155-1c4042e5cd09","Vishal","Sagarika","Ayan","Karan",2021-02-26,"0108955d-5142-4c90-8383-f74393bac3e0","BK253","A",1,1,08:38:05,28.978521,73.727105,8,"Sunny","Scrubland","Undulating","1-10","0","20-40","1-10","0","Kheemp/ Leptadenia pyrotechnica, Phog/ Calligonum polygonoides, Khejri/ Prosopis cineraria","","Absent",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"465","8e2d9b4c-81ec-46e2-9155-1c4042e5cd09","Vishal","Sagarika","Ayan","Karan",2021-02-26,"db94dd47-26ee-43a7-bb8b-f42b66e06a51","BK253","A",2,2,08:54:24,28.960277,73.728386,10,"Sunny","Scrubland","Undulating","1-10","0","20-40","1-10","0","Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica, Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"466","8e2d9b4c-81ec-46e2-9155-1c4042e5cd09","Vishal","Sagarika","Ayan","Karan",2021-02-26,"7a0cc6a0-4048-4d42-a599-7287ba39bdf1","BK253","A",3,3,09:12:51,28.943961,73.746507,10,"Sunny","Scrubland","Undulating","0","0","20-40","0","0","Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica, Bordi/  Jhar Beri/ Ziziphus nummularia","","Absent",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"467","8e2d9b4c-81ec-46e2-9155-1c4042e5cd09","Vishal","Sagarika","Ayan","Karan",2021-02-26,"77b19a57-6344-4e74-ba5b-5c4b2d5cf7dd","BK253","A",4,4,09:28:58,28.932601,73.75967,12,"Sunny","Scrubland","Flat","1-10","0","20-40","1-10","0","Kheemp/ Leptadenia pyrotechnica, Bordi/  Jhar Beri/ Ziziphus nummularia, Bhui/ Aerva pseudotomentosa","","Absent",1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"468","8e2d9b4c-81ec-46e2-9155-1c4042e5cd09","Vishal","Sagarika","Ayan","Karan",2021-02-26,"418243b4-c3d6-478b-9fa6-6d4e214f8be7","BK253","A",5,5,09:43:37,28.916678,73.763798,11,"Sunny","Scrubland","Undulating","20-40","0","20-40","0","0","Jwarankush Grass/  Iwarancusa grass/  Rosha Grass/ Nimbu GhansCymbopogon jwarancusa, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"469","8e2d9b4c-81ec-46e2-9155-1c4042e5cd09","Vishal","Sagarika","Ayan","Karan",2021-02-26,"d0e53eb1-2196-4791-b8fa-ab8e54290945","BK253","A",6,6,10:06:12,28.891227,73.77849,3900,"Sunny","Scrubland","Flat","40-60","0","20-40","1-10","0","Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
